codigo,nombre,nivel,padre,elemento,tipo
3812,Biblioteca,4,381,3,ACTIVO_INMOVILIZADO
3813,Otros,4,381,3,ACTIVO_INMOVILIZADO
382,Diversos,3,38,3,ACTIVO_INMOVILIZADO
3821,Monedas y joyas,4,382,3,ACTIVO_INMOVILIZADO
3822,Bienes entregados en comodato,4,382,3,ACTIVO_INMOVILIZADO
3823,Bienes recibidos en pago (adjudicados y realizables),4,382,3,ACTIVO_INMOVILIZADO
3829,Otros,4,382,3,ACTIVO_INMOVILIZADO
39,DEPRECIACIÓN y AMORTIZACIÓN ACUMULADOS,2,3,3,ACTIVO_INMOVILIZADO
391,Depreciación acumulada propiedades de inversión,3,39,3,ACTIVO_INMOVILIZADO
3911,Edificaciones,4,391,3,ACTIVO_INMOVILIZADO
39111,Costo,5,3911,3,ACTIVO_INMOVILIZADO
39112,Revaluación,5,3911,3,ACTIVO_INMOVILIZADO
39113,Costo de financiación,5,3911,3,ACTIVO_INMOVILIZADO
392,Depreciación acumulada propiedades de inversión - Arrendamiento financiero,3,39,3,ACTIVO_INMOVILIZADO
3921,Edificaciones,4,392,3,ACTIVO_INMOVILIZADO
39211,Costo,5,3921,3,ACTIVO_INMOVILIZADO
39212,Revaluación,5,3921,3,ACTIVO_INMOVILIZADO
39213,Costo de financiación,5,3921,3,ACTIVO_INMOVILIZADO
393,"Depreciación acumulada propiedad, planta y equipo - Arrendamiento financiero",3,39,3,ACTIVO_INMOVILIZADO
3932,Edificaciones,4,393,3,ACTIVO_INMOVILIZADO
39321,Costo,5,3932,3,ACTIVO_INMOVILIZADO
39322,Revaluación,5,3932,3,ACTIVO_INMOVILIZADO
39323,Costo de financiación,5,3932,3,ACTIVO_INMOVILIZADO
3933,Maquinarias y equipos de explotación,4,393,3,ACTIVO_INMOVILIZADO
39331,Costo,5,3933,3,ACTIVO_INMOVILIZADO
39332,Revaluación,5,3933,3,ACTIVO_INMOVILIZADO
39333,Costo de financiación,5,3933,3,ACTIVO_INMOVILIZADO
3934,Unidades de transporte,4,393,3,ACTIVO_INMOVILIZADO
39341,Costo,5,3934,3,ACTIVO_INMOVILIZADO
39342,Revaluación,5,3934,3,ACTIVO_INMOVILIZADO
3935,Muebles y enseres,4,393,3,ACTIVO_INMOVILIZADO
39351,Costo,5,3935,3,ACTIVO_INMOVILIZADO
38352,Revaluación,5,3935,3,ACTIVO_INMOVILIZADO
3936,Equipos diversos,4,393,3,ACTIVO_INMOVILIZADO
39361,Costo,5,3936,3,ACTIVO_INMOVILIZADO
39362,Revaluación,5,3936,3,ACTIVO_INMOVILIZADO
394,Depreciación acumulada - Arrendamiento operativo,3,39,3,ACTIVO_INMOVILIZADO
3941,Activos por derecho de uso - arrendamiento operativo,4,394,3,ACTIVO_INMOVILIZADO
39410,Plantas productoras,5,3941,3,ACTIVO_INMOVILIZADO
39411,Terrenos,5,3941,3,ACTIVO_INMOVILIZADO
39412,Edificaciones,5,3941,3,ACTIVO_INMOVILIZADO
39413,Maquinarias y equipos de explotación,5,3941,3,ACTIVO_INMOVILIZADO
39414,Unidades de transporte,5,3941,3,ACTIVO_INMOVILIZADO
39415,Equipos diversos,5,3941,3,ACTIVO_INMOVILIZADO
395,"Depreciación acumulada de propiedad, planta y equipo",3,39,3,ACTIVO_INMOVILIZADO
3952,Depreciación acumulada - Costo,4,395,3,ACTIVO_INMOVILIZADO
39520,Plantas productoras,5,3952,3,ACTIVO_INMOVILIZADO
39521,Edificaciones,5,3952,3,ACTIVO_INMOVILIZADO
39522,Instalaciones,5,3952,3,ACTIVO_INMOVILIZADO
39523,Mejoras en locales arrendados,5,3952,3,ACTIVO_INMOVILIZADO
39524,Maquinarias y equipos de explotación,5,3952,3,ACTIVO_INMOVILIZADO
39525,Unidades de transporte,5,3952,3,ACTIVO_INMOVILIZADO
39526,Muebles y enseres,5,3952,3,ACTIVO_INMOVILIZADO
39527,Equipos diversos,5,3952,3,ACTIVO_INMOVILIZADO
39528,Herramientas,5,3952,3,ACTIVO_INMOVILIZADO
39529,Unidades de reemplazo,5,3952,3,ACTIVO_INMOVILIZADO
3953,"Propiedad, planta y equipo - Revaluación",4,395,3,ACTIVO_INMOVILIZADO
39530,Plantas productoras,5,3953,3,ACTIVO_INMOVILIZADO
39531,Edificaciones,5,3953,3,ACTIVO_INMOVILIZADO
39532,Instalaciones,5,3953,3,ACTIVO_INMOVILIZADO
39533,Mejoras en locales arrendados,5,3953,3,ACTIVO_INMOVILIZADO
39534,Maquinarias y equipos de explotación,5,3953,3,ACTIVO_INMOVILIZADO
39535,Unidades de transporte,5,3953,3,ACTIVO_INMOVILIZADO
39536,Muebles y enseres,5,3953,3,ACTIVO_INMOVILIZADO
39537,Equipos diversos,5,3953,3,ACTIVO_INMOVILIZADO
39538,Herramientas y unidades de reemplazo,5,3953,3,ACTIVO_INMOVILIZADO
3954,"Propiedad, planta y equipo - Costo de financiación",4,395,3,ACTIVO_INMOVILIZADO
39540,Plantas productoras,5,3954,3,ACTIVO_INMOVILIZADO
39541,Edificaciones,5,3954,3,ACTIVO_INMOVILIZADO
39542,Maquinarias y equipos de explotación,5,3954,3,ACTIVO_INMOVILIZADO
3955,"Propiedad, planta y equipo - Valor razonable",4,395,3,ACTIVO_INMOVILIZADO
39550,Plantas productoras,5,3955,3,ACTIVO_INMOVILIZADO
396,Amortización acumulada,3,39,3,ACTIVO_INMOVILIZADO
3961,Intangibles  Costo,4,396,3,ACTIVO_INMOVILIZADO
39611,"Concesiones, licencias y otros derechos",5,3961,3,ACTIVO_INMOVILIZADO
39612,Patentes y propiedad industrial,5,3961,3,ACTIVO_INMOVILIZADO
39613,Programas de computadora (software),5,3961,3,ACTIVO_INMOVILIZADO
39614,Costos de exploración y desarrollo,5,3961,3,ACTIVO_INMOVILIZADO
39615,"Fórmulas, diseños y prototipos",5,3961,3,ACTIVO_INMOVILIZADO
39619,Otros activos intangibles,5,3961,3,ACTIVO_INMOVILIZADO
3962,Intangibles  Revaluación,4,396,3,ACTIVO_INMOVILIZADO
39621,"Concesiones, licencias y otros derechos",5,3962,3,ACTIVO_INMOVILIZADO
39622,Patentes y propiedad industrial,5,3962,3,ACTIVO_INMOVILIZADO
39623,Programas de computadora (software),5,3962,3,ACTIVO_INMOVILIZADO
39624,Costos de exploración y desarrollo,5,3962,3,ACTIVO_INMOVILIZADO
39625,"Fórmulas, diseños y prototipos",5,3962,3,ACTIVO_INMOVILIZADO
39629,Otros activos intangibles,5,3962,3,ACTIVO_INMOVILIZADO
3963,Intangibles  Costos de financiación,4,396,3,ACTIVO_INMOVILIZADO
39635,Costos de desarrollo,5,3963,3,ACTIVO_INMOVILIZADO
398,Depreciación acumulada - Activos biológicos en producción,3,39,3,ACTIVO_INMOVILIZADO
3981,Activos biológicos en producción - Costo,4,398,3,ACTIVO_INMOVILIZADO
39811,Activos biológicos en producción,5,3981,3,ACTIVO_INMOVILIZADO
4,PASIVO,1,,4,PASIVO
40,"TRIBUTOS, CONTRAPRESTACIONES Y APORTES AL SISTEMA PÚBLICO DE",2,4,4,PASIVO
401,Gobierno nacional,3,40,4,PASIVO
4011,Impuesto general a las ventas,4,401,4,PASIVO
40111,IGV  Cuenta propia,5,4011,4,PASIVO
40112,IGV  Servicios prestados por no domiciliados,5,4011,4,PASIVO
40113,IGV  Régimen de percepciones,5,4011,4,PASIVO
40114,IGV  Régimen de retenciones,5,4011,4,PASIVO
40115,IGV  Importaciones,5,4011,4,PASIVO
40116,IGV  Destinado a operaciones gravadas,5,4011,4,PASIVO
40117,IGV - Destinado a operaciones comunes,5,4011,4,PASIVO
4012,Impuesto selectivo al consumo,4,401,4,PASIVO
4015,Derechos aduaneros,4,401,4,PASIVO
40151,Derechos arancelarios,5,4015,4,PASIVO
40152,Otros derechos arancelarios,5,4015,4,PASIVO
4017,Impuesto a la renta,4,401,4,PASIVO
40171,Renta de tercera categoría,5,4017,4,PASIVO
40172,Renta de cuarta categoría,5,4017,4,PASIVO
40173,Renta de quinta categoría,5,4017,4,PASIVO
40174,Renta de no domiciliados,5,4017,4,PASIVO
40175,Otras retenciones,5,4017,4,PASIVO
4018,Otros impuestos y contraprestaciones,4,401,4,PASIVO
40181,Impuesto a las transacciones financieras,5,4018,4,PASIVO
40182,Impuesto a los juegos de casino y tragamonedas,5,4018,4,PASIVO
40183,Tasas por la prestación de servicios públicos,5,4018,4,PASIVO
40184,Regalías,5,4018,4,PASIVO
40185,Impuesto a los dividendos,5,4018,4,PASIVO
40186,Impuesto temporal a los activos netos,5,4018,4,PASIVO
40189,Otros impuestos,5,4018,4,PASIVO
402,Certificados tributarios,3,40,4,PASIVO
403,Instituciones públicas,3,40,4,PASIVO
4031,ESSALUD,4,403,4,PASIVO
4032,ONP,4,403,4,PASIVO
4033,Contribución al SENATI,4,403,4,PASIVO
4034,Contribución al SENCICO,4,403,4,PASIVO
4039,Otras instituciones,4,403,4,PASIVO
405,Gobiernos regionales,3,40,4,PASIVO
406,Gobiernos locales,3,40,4,PASIVO
4061,Impuestos,4,406,4,PASIVO
40611,Impuesto al patrimonio vehicular,5,4061,4,PASIVO
40612,Impuesto a las apuestas,5,4061,4,PASIVO
40613,Impuesto a los juegos,5,4061,4,PASIVO
40614,Impuesto de alcabala,5,4061,4,PASIVO
40615,Impuesto predial,5,4061,4,PASIVO
40616,Impuesto a los espectáculos públicos no deportivos,5,4061,4,PASIVO
4062,Contribuciones,4,406,4,PASIVO
4063,Tasas,4,406,4,PASIVO
40631,Licencia de apertura de establecimientos,5,4063,4,PASIVO
40632,Transporte público,5,4063,4,PASIVO
40633,Estacionamiento de vehículos,5,4063,4,PASIVO
40634,Servicios públicos o arbitrios,5,4063,4,PASIVO
40635,Servicios administrativos o derechos,5,4063,4,PASIVO
409,Otros costos administrativos e intereses,3,40,4,PASIVO
41,REMUNERACIONES Y PARTICIPACIONES POR PAGAR,2,4,4,PASIVO
411,Remuneraciones por pagar,3,41,4,PASIVO
4111,Sueldos y salarios por pagar,4,411,4,PASIVO
4112,Comisiones por pagar,4,411,4,PASIVO
4113,Remuneraciones en especie por pagar,4,411,4,PASIVO
4114,Gratificaciones por pagar,4,411,4,PASIVO
4115,Vacaciones por pagar,4,411,4,PASIVO
413,Participaciones de los trabajadores por pagar,3,41,4,PASIVO
415,Beneficios sociales de los trabajadores por pagar,3,41,4,PASIVO
4151,Compensación por tiempo de servicios,4,415,4,PASIVO
4152,Adelanto de compensación por tiempo de servicios,4,415,4,PASIVO
4153,Pensiones y jubilaciones,4,415,4,PASIVO
417,Administradoras de fondos de pensiones,3,41,4,PASIVO
419,Otras remuneraciones y participaciones por pagar,3,41,4,PASIVO
42,CUENTAS POR PAGAR COMERCIALES TERCEROS,2,4,4,PASIVO
421,"Facturas, boletas y otros comprobantes por pagar",3,42,4,PASIVO
4211,No emitidas,4,421,4,PASIVO
4212,Emitidas,4,421,4,PASIVO
422,Anticipos a proveedores,3,42,4,PASIVO
423,Letras por pagar,3,42,4,PASIVO
424,H onorarios por pagar,3,42,4,PASIVO
43,CUENTAS POR PAGAR COMERCIALES RELACIONADAS,2,4,4,PASIVO
431,"Facturas, boletas y otros comprobantes por pagar",3,43,4,PASIVO
4311,No emitidas,4,431,4,PASIVO
4312,Emitidas,4,431,4,PASIVO
432,Anticipos otorgados,3,43,4,PASIVO
4321,Anticipos otorgados,4,432,4,PASIVO
433,Letras por pagar,3,43,4,PASIVO
4331,Letras por pagar,4,433,4,PASIVO
434,Honorarios por pagar,3,43,4,PASIVO
4341,Honorarios por pagar,4,434,4,PASIVO
44,"CUENTAS POR PAGAR A LOS ACCIONISTAS (SOCIOS, PARTÍCIPES) Y",2,4,4,PASIVO
441,"Accionistas ( socios, partícipes)",3,44,4,PASIVO
4411,Préstamos,4,441,4,PASIVO
4412,Dividendos,4,441,4,PASIVO
4419,Otras cuentas por pagar,4,441,4,PASIVO
442,Directores,3,44,4,PASIVO
4421,Dietas,4,442,4,PASIVO
4429,Otras cuentas por pagar,4,442,4,PASIVO
45,OBLIGACIONES FINANCIERAS,2,4,4,PASIVO
451,Préstamos de instituciones financieras y otras entidades,3,45,4,PASIVO
4511,Instituciones financieras,4,451,4,PASIVO
4512,Otras entidades,4,451,4,PASIVO
452,Contratos de arrendamiento financiero,3,45,4,PASIVO
453,Obligaciones emitidas,3,45,4,PASIVO
4531,Bonos emitidos,4,453,4,PASIVO
4532,Bonos titulizados,4,453,4,PASIVO
4533,Papeles comerciales,4,453,4,PASIVO
4539,Otras obligaciones,4,453,4,PASIVO
454,Otros Instrumentos financieros por pagar,3,45,4,PASIVO
4541,Letras,4,454,4,PASIVO
4542,Papeles comerciales,4,454,4,PASIVO
4543,Bonos,4,454,4,PASIVO
4544,Pagarés,4,454,4,PASIVO
4545,Facturas conformadas,4,454,4,PASIVO
4549,Otras obligaciones financieras,4,454,4,PASIVO
455,Costos de financiación por pagar,3,45,4,PASIVO
4551,Préstamos de instituciones financieras y otras entidades,4,455,4,PASIVO
45511,Instituciones financieras,5,4551,4,PASIVO
45512,Otras entidades,5,4551,4,PASIVO
4552,Contratos de arrendamiento financiero,4,455,4,PASIVO
4553,Obligaciones emitidas,4,455,4,PASIVO
45531,Bonos emitidos,5,4553,4,PASIVO
45532,Bonos titulizados,5,4553,4,PASIVO
45533,Papeles comerciales,5,4553,4,PASIVO
45539,Otras obligaciones,5,4553,4,PASIVO
4554,Otros instrumentos financieros por pagar,4,455,4,PASIVO
45541,Letras,5,4554,4,PASIVO
45542,Papeles comerciales,5,4554,4,PASIVO
45543,Bonos,5,4554,4,PASIVO
45544,Pagarés,5,4554,4,PASIVO
45545,Facturas conformadas,5,4554,4,PASIVO
45549,Otras obligaciones financieras,5,4554,4,PASIVO
456,Préstamos con compromisos de recompra,3,45,4,PASIVO
46,CUENTAS POR PAGAR DIVERSAS  TERCEROS,2,4,4,PASIVO
461,Reclamaciones de terceros,3,46,4,PASIVO
464,Pasivos por instrumentos financieros,3,46,4,PASIVO
4641,Instrumentos financieros primarios,4,464,4,PASIVO
4642,Instrumentos financieros derivados,4,464,4,PASIVO
46421,Cartera de negociación,5,4642,4,PASIVO
46422,Instrumentos de cobertura,5,4642,4,PASIVO
465,Pasivos por compra de activo inmovilizado,3,46,4,PASIVO
4651,Inversiones mobiliarias,4,465,4,PASIVO
4652,Propiedades de inversión,4,465,4,PASIVO
4653,Activos adquiridos en arrendamiento financiero,4,465,4,PASIVO
4654,"Propiedad, planta y equipo",4,465,4,PASIVO
4655,Intangibles,4,465,4,PASIVO
4656,Activos biológicos,4,465,4,PASIVO
466,Participación de terceros en acuerdos conjuntos,3,46,4,PASIVO
467,Depósitos recibidos en garantía,3,46,4,PASIVO
469,Otras cuentas por pagar diversas,3,46,4,PASIVO
4691,Subsidios gubernamentales,4,469,4,PASIVO
4692,Donaciones condicionadas,4,469,4,PASIVO
4699,Otras cuentas por pagar,4,469,4,PASIVO
47,CUENTAS POR PAGAR DIVERSAS  RELACIONADAS,2,4,4,PASIVO
471,Préstamos,3,47,4,PASIVO
472,Costos de financiación,3,47,4,PASIVO
473,Anticipos recibidos,3,47,4,PASIVO
474,Regalías,3,47,4,PASIVO
475,Dividendos,3,47,4,PASIVO
476,Depósitos recibidos en garantía,3,47,4,PASIVO
477,Pasivo por compra de activo inmovilizado,3,47,4,PASIVO
4771,Inversiones mobiliarias,4,477,4,PASIVO
4772,Inversiones inmobiliarias,4,477,4,PASIVO
4773,Activos adquiridos en arrendamiento financiero,4,477,4,PASIVO
4774,"Propiedad, planta y equipo",4,477,4,PASIVO
4775,Intangibles,4,477,4,PASIVO
4776,Activos biológicos,4,477,4,PASIVO
479,Otras cuentas por pagar diversas,3,47,4,PASIVO
4791,O tras cuentas por pagar diversas,4,479,4,PASIVO
48,PROVISIONES,2,4,4,PASIVO
481,Provisión para litigios,3,48,4,PASIVO
482,"Provisión por desmantelamiento, retiro o rehabilitación del inmovilizado",3,48,4,PASIVO
483,Provisión para reestructuraciones,3,48,4,PASIVO
484,Provisión para protección y remediación del medio ambiente,3,48,4,PASIVO
485,Provisión para gastos de responsabilidad social,3,48,4,PASIVO
486,Provisión para garantías,3,48,4,PASIVO
487,Provisión por activos por derecho de uso,3,48,4,PASIVO
489,Otras provisiones,3,48,4,PASIVO
49,PASIVO DIFERIDO,2,4,4,PASIVO
491,Impuesto a la renta diferido,3,49,4,PASIVO
4911,Impuesto a la renta diferido  Patrimonio,4,491,4,PASIVO
4912,Impuesto a la renta diferido  Resultados,4,491,4,PASIVO
492,Participaciones de los trabajadores diferidas,3,49,4,PASIVO
4921,Participaciones de los trabajadores diferidas  Patrimonio,4,492,4,PASIVO
4922,Participaciones de los trabajadores diferidas  Resultados,4,492,4,PASIVO
493,Intereses diferidos,3,49,4,PASIVO
4931,Intereses no devengados en transacciones con terceros,4,493,4,PASIVO
4932,Intereses no devengados en medición a valor descontado,4,493,4,PASIVO
494,Ganancia en venta con arrendamiento financiero paralelo,3,49,4,PASIVO
495,Subsidios recibidos diferidos,3,49,4,PASIVO
496,Ingresos diferidos,3,49,4,PASIVO
497,Costos diferidos,3,49,4,PASIVO
5,PATRIMONIO NETO,1,,5,PATRIMONIO
50,CAPITAL,2,5,5,PATRIMONIO
501,Capital social,3,50,5,PATRIMONIO
5011,Acciones,4,501,5,PATRIMONIO
5012,Participaciones,4,501,5,PATRIMONIO
502,Acciones en tesorería,3,50,5,PATRIMONIO
51,ACCIONES DE INVERSIÓN,2,5,5,PATRIMONIO
511,Acciones de inversión,3,51,5,PATRIMONIO
512,A cciones de inversión en tesorería,3,51,5,PATRIMONIO
52,CAPITAL ADICIONAL,2,5,5,PATRIMONIO
521,Primas (descuento) de acciones,3,52,5,PATRIMONIO
522,Capitalizaciones en trámite,3,52,5,PATRIMONIO
5221,Aportes,4,522,5,PATRIMONIO
5222,Reservas,4,522,5,PATRIMONIO
5223,Acreencias,4,522,5,PATRIMONIO
5224,Utilidades,4,522,5,PATRIMONIO
523,R educciones de capital pendientes de formalización,3,52,5,PATRIMONIO
56,RESULTADOS NO REALIZADOS,2,5,5,PATRIMONIO
561,Diferencia en cambio de inversiones permanentes en entidades extranjeras,3,56,5,PATRIMONIO
562,Instrumentos financieros  Coberturas,3,56,5,PATRIMONIO
563,Resultado en activos o pasivos financieros mantenidos para negociación,3,56,5,PATRIMONIO
5631,Ganancia,4,563,5,PATRIMONIO
5632,Pérdida,4,563,5,PATRIMONIO
564,Resultado en otros activos o pasivos por inversiones financieras,3,56,5,PATRIMONIO
5641,Ganancia,4,564,5,PATRIMONIO
5642,Pérdida,4,564,5,PATRIMONIO
565,Resultado en activos o pasivos financieros mantenidos para negociación  Compra,3,56,5,PATRIMONIO
5651,Ganancia,4,565,5,PATRIMONIO
5652,Pérdida,4,565,5,PATRIMONIO
57,EXCEDENTE DE REVALUACIÓN,2,5,5,PATRIMONIO
571,Excedente de revaluación,3,57,5,PATRIMONIO
5711,Propiedad de inversión,4,571,5,PATRIMONIO
57111,Adquisición directa,5,5711,5,PATRIMONIO
57112,Arrendamiento financiero,5,5711,5,PATRIMONIO
5712,"Propiedad, planta y equipo",4,571,5,PATRIMONIO
57121,Adquisición directa,5,5712,5,PATRIMONIO
57122,Arrendamiento financiero,5,5712,5,PATRIMONIO
5713,Intangibles,4,571,5,PATRIMONIO
5714,Activos por derecho de uso - arrendamiento operativo,4,571,5,PATRIMONIO
572,Excedente de revaluación  Acciones liberadas recibidas,3,57,5,PATRIMONIO
573,Participación en excedente de revaluación  Inversiones en entidades relacionadas,3,57,5,PATRIMONIO
58,RESERVAS,2,5,5,PATRIMONIO
581,Reinversión,3,58,5,PATRIMONIO
582,Legal,3,58,5,PATRIMONIO
583,Contractuales,3,58,5,PATRIMONIO
584,Estatutarias,3,58,5,PATRIMONIO
585,Facultativas,3,58,5,PATRIMONIO
589,Otras reservas,3,58,5,PATRIMONIO
59,RESULTADOS ACUMULADOS,2,5,5,PATRIMONIO
591,Utilidades no distribuidas,3,59,5,PATRIMONIO
5911,Utilidades acumuladas,4,591,5,PATRIMONIO
5912,Ingresos de años anteriores,4,591,5,PATRIMONIO
592,Pérdidas acumuladas,3,59,5,PATRIMONIO
5921,Pérdidas acumuladas,4,592,5,PATRIMONIO
5922,G astos de años anteriores,4,592,5,PATRIMONIO
6,GASTOS POR NATURALEZA,1,,6,GASTOS_NATURALEZA
60,COMPRAS,2,6,6,GASTOS_NATURALEZA
601,Mercaderías,3,60,6,GASTOS_NATURALEZA
6011,Mercaderías,4,601,6,GASTOS_NATURALEZA
602,Materias primas,3,60,6,GASTOS_NATURALEZA
603,"Materiales auxiliares, suministros y repuestos",3,60,6,GASTOS_NATURALEZA
6031,Materiales auxiliares,4,603,6,GASTOS_NATURALEZA
6032,Suministros,4,603,6,GASTOS_NATURALEZA
6033,Repuestos,4,603,6,GASTOS_NATURALEZA
604,Envases y embalajes,3,60,6,GASTOS_NATURALEZA
6041,Envases,4,604,6,GASTOS_NATURALEZA
6042,Embalajes,4,604,6,GASTOS_NATURALEZA
609,Costos vinculados con las compras,3,60,6,GASTOS_NATURALEZA
6091,Costos vinculados con las compras de mercaderías,4,609,6,GASTOS_NATURALEZA
60911,Transporte,5,6091,6,GASTOS_NATURALEZA
60912,Seguros,5,6091,6,GASTOS_NATURALEZA
60913,Derechos aduaneros,5,6091,6,GASTOS_NATURALEZA
60914,Comisiones,5,6091,6,GASTOS_NATURALEZA
60919,Otros costos,5,6091,6,GASTOS_NATURALEZA
6092,Costos vinculados con las compras de materias primas,4,609,6,GASTOS_NATURALEZA
60921,Transporte,5,6092,6,GASTOS_NATURALEZA
60922,Seguros,5,6092,6,GASTOS_NATURALEZA
60923,Derechos aduaneros,5,6092,6,GASTOS_NATURALEZA
60924,Comisiones,5,6092,6,GASTOS_NATURALEZA
60925,Otros costos,5,6092,6,GASTOS_NATURALEZA
6093,"Costos vinculados con las compras de materiales, suministros y repuestos",4,609,6,GASTOS_NATURALEZA
60931,Transporte,5,6093,6,GASTOS_NATURALEZA
60932,Seguros,5,6093,6,GASTOS_NATURALEZA
60933,Derechos aduaneros,5,6093,6,GASTOS_NATURALEZA
60934,Comisiones,5,6093,6,GASTOS_NATURALEZA
60935,Otros costos,5,6093,6,GASTOS_NATURALEZA
6094,Costos vinculados con las compras de envases y embalajes,4,609,6,GASTOS_NATURALEZA
60941,Transporte,5,6094,6,GASTOS_NATURALEZA
60942,Seguros,5,6094,6,GASTOS_NATURALEZA
60943,Derechos aduaneros,5,6094,6,GASTOS_NATURALEZA
60944,Comisiones,5,6094,6,GASTOS_NATURALEZA
60945,Otros costos,5,6094,6,GASTOS_NATURALEZA
61,VARIACIÓN DE INVENTARIOS,2,6,6,GASTOS_NATURALEZA
611,Mercaderías,3,61,6,GASTOS_NATURALEZA
6111,Mercaderías,4,611,6,GASTOS_NATURALEZA
612,Materias primas,3,61,6,GASTOS_NATURALEZA
6121,Materias primas,4,612,6,GASTOS_NATURALEZA
613,"Materiales auxiliares, suministros y repuestos",3,61,6,GASTOS_NATURALEZA
6131,Materiales auxiliares,4,613,6,GASTOS_NATURALEZA
6132,Suministros,4,613,6,GASTOS_NATURALEZA
6133,Repuestos,4,613,6,GASTOS_NATURALEZA
614,Envases y embalajes,3,61,6,GASTOS_NATURALEZA
6141,Envases,4,614,6,GASTOS_NATURALEZA
6142,Embalajes,4,614,6,GASTOS_NATURALEZA
62,GASTOS DE PERSONAL Y DIRECTORES,2,6,6,GASTOS_NATURALEZA
621,Remuneraciones,3,62,6,GASTOS_NATURALEZA
6211,Sueldos y salarios,4,621,6,GASTOS_NATURALEZA
6212,Comisiones,4,621,6,GASTOS_NATURALEZA
6213,Remuneraciones en especie,4,621,6,GASTOS_NATURALEZA
6214,Gratificaciones,4,621,6,GASTOS_NATURALEZA
6215,Vacaciones,4,621,6,GASTOS_NATURALEZA
622,Otras remuneraciones,3,62,6,GASTOS_NATURALEZA
623,Indemnizaciones al personal,3,62,6,GASTOS_NATURALEZA
624,Capacitación,3,62,6,GASTOS_NATURALEZA
625,Atención al personal,3,62,6,GASTOS_NATURALEZA
627,"Seguridad, previsión social y otras contribuciones",3,62,6,GASTOS_NATURALEZA
6271,Régimen de prestaciones de salud,4,627,6,GASTOS_NATURALEZA
6272,Régimen de pensiones - Aporte de empresa,4,627,6,GASTOS_NATURALEZA
6273,"Seguro complementario de trabajo de riesgo, accidentes de trabajo y",4,627,6,GASTOS_NATURALEZA
6274,Seguro de vida,4,627,6,GASTOS_NATURALEZA
6275,Seguros particulares de prestaciones de salud  EPS y otros particulares,4,627,6,GASTOS_NATURALEZA
6276,Caja de beneficios de seguridad social del pescador,4,627,6,GASTOS_NATURALEZA
6277,Contribuciones al SENATI,4,627,6,GASTOS_NATURALEZA
628,Retribuciones al directorio,3,62,6,GASTOS_NATURALEZA
629,Beneficios sociales de los trabajadores,3,62,6,GASTOS_NATURALEZA
6291,Compensación por tiempo de servicio,4,629,6,GASTOS_NATURALEZA
6292,Pensiones y jubilaciones,4,629,6,GASTOS_NATURALEZA
6293,Otros beneficios post-empleo,4,629,6,GASTOS_NATURALEZA
6294,Participación en las utilidades,4,629,6,GASTOS_NATURALEZA
62941,Participación corriente,5,6294,6,GASTOS_NATURALEZA
62942,Participación diferida,5,6294,6,GASTOS_NATURALEZA
63,GASTOS DE SERVICIOS PRESTADOS POR TERCEROS,2,6,6,GASTOS_NATURALEZA
631,"Transporte, correos y gastos de viaje",3,63,6,GASTOS_NATURALEZA
6311,Transporte,4,631,6,GASTOS_NATURALEZA
63111,De carga,5,6311,6,GASTOS_NATURALEZA
63112,De pasajeros,5,6311,6,GASTOS_NATURALEZA
6312,Correos,4,631,6,GASTOS_NATURALEZA
6313,Alojamiento,4,631,6,GASTOS_NATURALEZA
6314,Alimentación,4,631,6,GASTOS_NATURALEZA
6315,Otros gastos de viaje,4,631,6,GASTOS_NATURALEZA
632,Asesoría y consultoría,3,63,6,GASTOS_NATURALEZA
6321,Administrativa,4,632,6,GASTOS_NATURALEZA
6322,Legal y tributaria,4,632,6,GASTOS_NATURALEZA
6323,Auditoría y contable,4,632,6,GASTOS_NATURALEZA
6324,Mercadotecnia,4,632,6,GASTOS_NATURALEZA
6325,Medioambiental,4,632,6,GASTOS_NATURALEZA
6326,Investigación y desarrollo,4,632,6,GASTOS_NATURALEZA
6327,Producción,4,632,6,GASTOS_NATURALEZA
6329,Otros,4,632,6,GASTOS_NATURALEZA
633,Producción encargada a terceros,3,63,6,GASTOS_NATURALEZA
634,Mantenimiento y reparaciones,3,63,6,GASTOS_NATURALEZA
6341,Propiedad de inversión,4,634,6,GASTOS_NATURALEZA
6342,Activos por derecho de uso,4,634,6,GASTOS_NATURALEZA
63421,Financiero,5,6342,6,GASTOS_NATURALEZA
63432,Operativo,5,6342,6,GASTOS_NATURALEZA
6343,"Propiedad, planta y equipo",4,634,6,GASTOS_NATURALEZA
6344,Intangibles,4,634,6,GASTOS_NATURALEZA
6345,Activos biológicos,4,634,6,GASTOS_NATURALEZA
635,Alquileres,3,63,6,GASTOS_NATURALEZA
6351,Terrenos,4,635,6,GASTOS_NATURALEZA
6352,Edificaciones,4,635,6,GASTOS_NATURALEZA
6353,Maquinarias y equipos de explotación,4,635,6,GASTOS_NATURALEZA
6356,Equipos diversos,4,635,6,GASTOS_NATURALEZA
636,Servicios básicos,3,63,6,GASTOS_NATURALEZA
6361,Energía eléctrica,4,636,6,GASTOS_NATURALEZA
6362,Gas,4,636,6,GASTOS_NATURALEZA
6363,Agua,4,636,6,GASTOS_NATURALEZA
6364,Teléfono,4,636,6,GASTOS_NATURALEZA
6365,Internet,4,636,6,GASTOS_NATURALEZA
6366,Radio,4,636,6,GASTOS_NATURALEZA
6367,Cable,4,636,6,GASTOS_NATURALEZA
